facility_id,district_id 
605570,7
605779,10
605828,10
605889,7
606423,8
606603,7
606685,10
606747,7
606892,4
607003,0
607292,6
607315,0
607366,5
607400,10
607569,0
607766,9
607802,5
608004,5
608070,0
608365,3
608447,4
608941,8
609276,1
609448,5
609498,3
609618,9
609763,8
609879,3
609932,4
610292,6
610343,1
610366,5
610588,3
610793,1
610858,7
610917,10
610966,4
610986,9
611321,3
611493,0
611562,4
611565,9
611788,8
611969,7
611989,8
612083,5
612183,7
612255,4
612348,1
612369,3
612724,2
612842,3
612888,6
613131,1
613145,2
613289,7
613412,8
613504,0
613746,10
613863,1
614017,8
614346,6
614421,8
614446,5
614648,5
614792,9
614986,6
615267,1
615353,2
615464,0
615582,8
615653,7
615663,10
615681,7
615742,0
615804,6
615853,9
616055,0
616434,0
616852,4
616930,1
616945,6
616970,4
616988,7
617551,2
617693,3
617720,3
617754,8
617769,9
617812,1
618222,2
618580,2
618649,4
618798,5
618909,2
619168,0
619176,9
619397,9
619407,8
619578,6
619637,10
619879,10
619950,8
620108,1
620230,8
620498,6
620790,9
620827,3
620923,1
621025,3
621085,10
621234,2
621265,0
621368,4
621395,4
621597,3
621826,2
621937,2
622009,4
622146,4
622221,8
622460,5
622503,9
622838,0
622977,5
623415,5
623464,4
623574,0
623638,1
623768,9
623805,9
623993,6
624008,1
624021,10
624161,9
624182,8
624524,5
624802,5
624948,9
625169,5
625377,1
625429,10
625483,9
625544,1
625655,9
625882,10
625899,5
626007,5
626121,5
626419,4
626680,2
626744,9
627117,9
627171,7
627226,8
627412,2
627457,7
627653,9
627765,1
627768,4
627770,2
627833,9
627880,0
627890,1
628160,2
628168,6
628169,3
628394,4
628555,4
628664,4
628795,7
628813,0
628931,1
629047,9
629283,7
629299,2
629411,10
629871,6
629900,9
630017,0
630022,9
630067,5
630402,7
630466,8
630505,0
630633,6
630639,3
630709,4
630726,1
630802,7
630871,7
631033,8
631050,0
631149,4
631378,5
631379,6
631439,4
631641,6
631856,7
631867,8
631889,10
631983,1
632462,5
632703,10
632841,9
633381,9
633494,3
633562,2
633600,5
633609,3
633664,5
633665,4
634042,1
634044,6
634177,5
634223,10
634306,4
634379,4
634436,1
634497,5
634571,2
634765,0
634911,2
634974,9
635027,4
635086,4
635135,10
635287,7
635311,8
635480,7
635512,10
635524,7
635612,2
635637,7
635687,8
635739,8
635879,10
635949,8
635959,6
636201,4
636226,2
636293,4
636388,4
636419,1
636431,5
636496,2
636519,3
636885,8
637080,8
637092,6
637178,0
637292,8
637367,5
637672,10
637726,7
637813,8
637915,4
637961,0
638031,7
638101,10
638438,3
638483,2
638517,9
638620,9
638939,2
639085,9
639119,10
639137,8
639150,9
639318,5
639410,5
639609,10
639767,3
639809,4
639840,9
639889,1
639973,8
639974,6
640132,6
640182,8
640218,5
640263,2
640386,6
640676,3
640819,7
640860,6
640861,0
641176,3
641402,0
641648,8
641848,9
642154,10
642379,6
642639,10
642677,2
642744,7
642864,1
642997,8
643100,6
643116,4
643330,9
643400,0
643401,7
643423,8
643527,1
643617,5
643733,9
643915,4
643979,3
644096,1
644256,10
644533,1
644564,1
644626,3
644635,8
644882,1
644972,1
645019,1
645070,1
645087,2
645107,9
645136,10
645514,3
645546,1
645638,7
645688,7
646276,6
646286,1
646305,7
646464,8
646631,10
646766,6
646827,4
646858,2
646954,9
647009,1
647124,6
647330,1
647341,10
647403,8
647662,0
647837,5
647855,2
647948,3
648226,0
648436,2
648480,10
648511,5
648793,8
648838,2
648890,3
648934,6
648957,6
649070,4
649176,7
649188,8
649259,3
649332,3
649360,9
649435,8
649441,3
649485,3
649718,10
650000,2
650278,7
650593,6
650838,6
650842,9
650961,5
651005,1
651156,10
651437,5
651468,7
651651,5
651668,10
651811,2
652041,8
652170,2
652413,10
653003,7
653006,7
653020,5
653058,10
653156,9
653352,1
653355,8
653417,1
653421,5
653837,5
653957,9
654305,5
654401,9
654534,1
654762,7
654765,5
655358,8
655410,7
655633,4
655658,0
655967,3
656059,7
656062,4
656094,4
656346,5
656377,9
656626,1
656704,5
656992,8
657007,9
657078,5
657254,8
657710,7
657825,8
657886,0
657936,0
657967,0
658040,9
658057,2
658168,1
658423,2
658651,10
658870,10
659310,1
659388,8
659830,7
659838,1
659922,6
660030,10
660093,8
660259,9
660602,0
660758,0
660918,4
660926,4
660968,1
661019,0
661147,4
661384,8
661686,6
661777,7
661916,8
662174,2
662226,6
662432,8
662502,6
662545,9
662698,8
662783,0
663051,0
663101,2
663113,10
663126,0
663300,3
663520,2
663652,4
663836,4
663888,2
664374,10
664382,10
664561,10
664572,6
665081,0
665169,2
665220,2
665655,9
665823,4
666031,9
666293,0
666525,0
666656,10
666662,4
666695,6
666739,1
667051,4
667074,6
667392,5
667703,9
667711,5
667789,2
667874,0
668037,6
668206,8
668262,8
668409,10
668553,7
668608,6
668908,5
669001,0
669015,7
669264,5
669388,10
669500,5
670069,6
670081,8
670393,10
670398,3
670483,10
670585,5
671476,2
671579,8
671783,0
672164,9
672218,4
672917,1
672927,5
672962,5
673030,8
673088,1
673191,0
673520,6
673669,10
673686,9
673792,1
673871,4
673914,8
673968,3
674004,0
674119,0
674197,6
674231,8
674236,5
674267,7
674327,8
674723,7
674740,7
674967,10
675020,10
675047,5
675095,0
675134,8
675495,3
675874,10
676012,9
676261,6
676300,0
676691,0
676745,3
676792,9
677024,4
677100,0
677378,2
677400,5
677493,2
677617,4
677763,3
678485,1
679023,2
679037,8
679241,8
679314,0
679917,3
679931,10
680214,4
680574,1
680575,6
680587,1
680673,10
680772,3
680884,7
681068,2
681297,7
681629,3
681766,7
681993,8
682063,2
682077,4
682221,3
682278,5
682394,8
682465,4
682811,0
682932,9
682961,5
683111,1
683344,3
683405,4
683450,10
683552,2
683630,9
683699,5
683897,1
683979,9
684027,9
684440,6
684455,10
684749,7
684890,5
685239,0
685244,5
685381,0
685483,0
685549,10
685652,8
685697,10
685814,3
685844,7
685961,0
686054,10
686122,1
686397,1
686562,1
686781,4
686907,1
686949,7
687121,2
687181,5
687394,9
687531,5
687566,7
687574,2
688282,6
688496,5
688711,5
688735,10
688783,0
688834,6
688858,7
688867,9
689140,6
689151,1
689182,5
689183,8
689231,6
689685,6
690033,9
690143,5
690203,10
690221,3
690352,3
690452,1
690518,3
690922,7
691044,8
691556,5
691595,4
691607,1
691627,9
691641,1
691740,10
691757,6
691813,6
691938,9
691999,4
692238,5
692252,1
692432,5
692778,4
692841,4
692957,5
693311,7
693613,10
693729,6
693821,7
693842,10
694001,2
694106,5
694163,2
694259,4
694279,2
694314,0
694503,2
694969,0
694993,10
695086,4
695169,1
695244,1
695455,8
695651,0
695779,1
695808,6
695946,8
696070,9
696182,3
696323,5
696483,5
696631,6
696641,5
696665,3
696671,8
696700,5
696872,8
697060,1
697116,9
697268,1
697455,2
697472,6
697575,10
697644,1
698058,10
698084,9
698163,6
698379,1
698835,7
699219,10
699523,1
699530,0
699678,8
700352,5
700388,1
700701,1
700740,0
700769,10
700831,5
700837,5
700983,3
701334,1
701466,10
701558,5
701751,7
701753,9
701905,0
701980,10
702336,0
702746,0
702775,4
702901,5
703084,1
703128,6
703225,1
703354,4
703414,9
703456,9
703458,7
703690,10
703749,1
703946,3
704148,9
704219,10
704494,5
704570,2
704953,1
705331,3
705587,3
705651,6
705729,10
705837,7
705930,9
705943,4
706166,8
706240,7
706254,4
706283,0
706480,0
706631,2
706945,10
706967,3
707133,8
707229,10
707345,7
707441,8
707588,4
707645,1
707769,7
707788,2
707841,6
707986,4
708319,0
708348,0
708378,10
708382,2
708492,10
708525,1
708547,9
708617,1
708643,10
708663,6
708694,1
708749,5
708947,8
708960,2
708997,2
709126,3
709145,6
709250,0
709254,6
709267,8
709396,1
709576,2
710047,1
710155,6
710265,8
710556,2
710563,1
710614,1
710780,7
711066,2
711106,4
711304,2
711348,8
711867,4
712167,8
712536,1
712859,3
712951,0
712954,3
713370,0
713613,1
713634,1
714218,0
714277,6
714501,9
714543,4
714580,10
714911,2
715093,9
715169,1
715460,7
715636,2
715799,1
715913,2
715919,7
716020,5
716100,0
716165,0
716255,3
716315,1
716407,7
716646,9
716835,3
716939,6
717103,2
717228,2
717241,5
717279,0
717443,3
717628,4
717679,5
717732,10
717946,6
717955,2
718016,10
718749,10
718918,3
719092,7
719206,10
719518,2
719683,1
720096,8
720451,6
720577,4
720626,2
720681,10
720743,5
720793,1
721144,10
721525,0
721710,10
722011,0
722015,8
722131,4
722223,4
722225,1
722295,6
722355,10
722648,4
722838,3
722903,6
722951,6
723012,0
723423,7
723674,6
724074,0
724185,8
724338,7
724455,4
724499,6
724640,6
724657,1
724768,5
724789,9
725095,2
725126,5
725242,6
725447,8
725519,9
725764,9
725987,5
726036,10
726083,5
726151,10
726224,2
726443,6
726596,3
726664,0
726760,6
726777,3
726889,1
726948,0
727208,0
727494,3
727778,10
728237,2
728377,6
728441,9
728601,4
728612,1
728624,0
728710,5
729207,8
729269,5
729287,10
729405,7
729422,3
729534,2
729741,0
729844,2
729909,0
729910,7
729921,6
729944,7
730780,0
730804,1
730909,5
731043,4
731317,1
731544,9
731868,3
732265,10
732448,7
732627,3
732953,1
733088,1
733148,4
733244,7
733517,9
733727,1
733894,10
733993,10
734020,1
734041,5
734347,1
734366,7
734387,9
734521,3
734651,6
734656,10
734747,9
734836,5
734947,3
735005,10
735105,7
735117,9
735272,3
735564,8
735566,1
735751,3
735825,6
735926,6
736250,3
736525,5
736559,5
736608,5
736727,2
736804,3
736812,5
736915,10
736976,0
737147,10
737169,7
737298,6
737580,1
737598,5
737877,5
738383,7
738401,7
738518,10
738615,3
738767,6
738916,3
738989,5
739252,3
739354,6
739458,5
739482,2
739551,8
739762,6
739833,5
739895,4
740481,0
740626,7
740744,5
741464,4
741533,3
741559,7
741672,5
741710,5
741751,1
741983,8
742163,8
742218,4
742280,4
742348,3
742419,5
742606,9
742688,6
742947,7
742962,10
743156,4
743183,10
743376,0
743606,4
743704,1
743733,10
744009,10
744354,1
744452,4
744612,5
744784,6
744787,7
744807,3
744916,10
745016,3
745256,9
745666,1
745670,4
745805,3
745829,10
745998,5
746027,4
746043,3
746175,1
746253,9
746640,10
746964,10
747299,0
747323,2
747415,10
747433,6
747468,7
747798,9
748014,3
748107,9
748180,2
748434,2
748587,6
748720,8
748762,7
748799,0
748932,3
749031,6
749120,9
749167,0
749196,7
749223,1
749267,6
749280,2
749281,1
749581,1
749638,8
749758,10
749983,2
749986,1
750099,4
750275,8
750431,1
750517,3
750584,1
750673,2
750945,1
750983,3
751018,2
751234,5
751245,2
751343,0
751409,7
751416,4
751440,10
751631,2
752052,3
752407,2
752957,0
753054,1
753150,7
753179,3
753186,2
753188,8
753264,7
753309,1
753488,3
753528,9
753633,2
754363,5
754523,5
754568,8
755370,7
755525,5
755625,7
756049,4
756107,10
756159,9
756356,1
756358,10
756459,4
756492,4
756738,0
756767,2
756849,6
756885,1
756945,9
756949,0
757102,9
757197,9
757259,3
757534,4
757546,0
757709,8
758089,6
758305,8
758393,0
758491,0
758518,4
758935,1
758967,6
759073,9
759227,1
759300,9
759395,8
759660,7
760154,2
760185,3
760264,6
760382,8
760519,1
760637,4
760660,2
760747,0
761360,5
761502,4
761621,1
761672,2
761819,5
761892,9
762533,1
762943,6
763059,9
763166,0
763183,2
763202,1
763235,9
763610,7
763836,9
764062,3
764186,10
764522,5
764717,2
764846,10
765010,7
765018,6
765028,4
765036,7
765166,4
765511,9
765591,8
765710,2
765729,8
766018,6
766122,10
766201,3
766231,2
766260,8
766478,5
766812,5
766948,9
766956,8
767297,8
767313,0
767359,4
767754,10
767952,4
768627,9
768887,1
769150,7
769573,9
769594,0
769876,3
769894,4
770308,10
770316,9
770446,5
770546,8
770730,5
770795,6
771404,7
771520,0
771551,1
771985,6
772252,10
772514,10
772644,8
772755,0
772799,2
773122,1
773192,10
773259,4
773382,2
773539,10
773624,4
773650,4
774064,4
774596,9
774649,7
774922,8
775178,3
775191,7
775242,10
775260,7
775799,2
775820,4
776127,0
777268,1
777470,7
777524,10
777662,3
777820,3
778092,0
778172,6
778570,8
778659,6
778747,8
778766,10
778829,1
778868,6
778926,10
778941,10
778959,2
779074,2
779088,5
779330,10
779414,10
779560,7
779595,7
780006,10
780105,1
780134,3
780243,3
780283,8
780328,6
780526,5
780603,5
780637,10
780772,1
780848,4
781006,7
781039,0
781057,5
781136,2
781341,4
781421,7
781639,2
781671,3
781719,10
781978,3
782443,9
782658,0
782750,4
782814,6
782998,1
783192,10
783244,3
783384,7
783545,1
783882,5
783989,4
784021,2
784034,4
784179,7
784217,9
784397,3
784462,4
784631,4
784947,8
785058,8
785676,0
785841,9
785899,7
786009,0
786095,0
786150,8
786167,10
786297,5
786551,2
786897,0
787116,1
787343,8
787436,4
787692,8
787730,2
787733,8
787944,7
787993,6
788099,2
788485,8
788694,0
788698,3
788836,0
788906,6
789264,4
789338,6
789502,0
789590,4
789661,2
789755,9
790101,1
790148,10
790247,7
790510,10
790648,1
790928,0
790982,6
791025,6
791292,9
791297,5
791306,6
791408,4
791633,9
791659,9
791660,0
791974,7
791985,2
792463,4
792934,3
792969,6
793359,8
793395,4
793433,8
793568,10
793675,4
793855,6
794009,6
794043,8
794501,10
794877,8
794957,4
794992,9
795022,5
795055,8
795534,0
795587,5
795803,0
795818,9
796069,4
796106,10
796241,6
796348,10
796467,5
796944,5
796950,5
796980,5
797007,4
797121,0
797143,6
797272,2
797369,10
797386,8
798014,5
798038,5
798304,9
798309,1
798353,1
798455,0
798459,7
798473,9
798835,2
799006,9
799290,5
799519,5
799534,9
799557,2
799769,6
799771,8
799796,5
799950,1
800136,4
800164,8
800192,3
800261,8
800429,0
800558,2
800681,9
800711,8
800765,2
800861,0
801089,0
801148,1
801153,7
801341,10
801363,4
801413,10
801633,5
801646,9
801705,2
802325,9
802530,7
802812,3
802943,3
803301,7
803306,9
803367,2
803408,2
803662,0
803792,3
803837,7
804043,9
804308,9
804339,0
805024,6
805077,0
805183,6
805267,8
805379,8
805547,1
805617,3
805771,0
805791,3
805897,2
805931,3
805957,10
806135,8
806144,2
806198,6
806294,2
806467,7
806483,8
806967,5
807119,9
807241,10
807383,4
807532,10
807616,8
807856,2
808005,7
808164,6
808522,6
808740,5
808816,10
808896,2
809189,1
809327,0
809584,8
809600,9
809736,0
809763,8
809786,0
809944,5
810043,1
810051,3
810216,2
810220,3
810357,8
810654,6
810768,2
810970,1
811001,10
811083,10
811345,4
811387,0
811539,6
811563,3
811724,9
811814,9
811860,6
812034,3
812165,2
812575,1
812609,2
812618,1
812773,10
812812,7
813333,5
813495,6
813498,3
813505,9
813525,6
813625,7
813731,3
813809,0
813981,7
813993,5
814176,6
814362,2
814462,10
814537,1
814551,8
814599,7
814898,8
815055,3
815199,9
815248,8
815271,5
815359,1
815407,8
815530,3
815579,5
815619,1
815731,8
815796,5
816088,8
816140,7
816316,1
816349,7
816445,6
816470,8
816577,8
816702,1
816717,7
816761,1
816764,4
816795,10
816815,5
817063,2
817251,1
818030,0
818235,1
818244,9
818313,7
818527,10
818674,3
818827,2
818864,2
818951,7
819000,0
819078,4
819346,8
819373,5
819500,2
819634,6
819819,0
819848,0
819987,3
820052,8
820143,6
820145,4
820205,4
820333,3
820501,6
820592,1
821116,2
821148,8
821289,5
821368,0
821434,0
821561,6
821640,8
821660,2
822448,3
822645,1
822705,4
822729,0
822886,6
823109,7
823120,5
823315,4
823396,7
823504,8
823852,0
824079,10
824257,5
824311,6
824407,4
824580,2
824619,10
824922,6
825141,5
825198,0
825228,2
825277,3
825496,5
825924,8
826021,8
826048,8
826141,5
826144,0
826274,3
826407,10
826408,9
826475,5
826495,0
826580,9
826636,4
826648,3
826675,8
826869,5
827386,3
827389,10
827562,0
827614,1
827619,0
827870,10
828126,5
828130,4
828132,10
828338,1
828444,10
828788,0
828791,2
828795,3
828835,3
829119,10
829133,7
829292,6
829335,2
829436,6
829464,9
829623,0
829658,10
829957,5
830051,2
830178,3
830216,7
830217,2
830251,8
830324,1
830549,3
830802,0
830875,0
831085,10
831230,3
831252,4
831272,6
831345,1
831347,3
831715,2
831972,9
832064,5
832212,1
832530,3
832708,9
833063,5
833102,2
833247,10
833511,10
833682,10
833843,9
833894,6
834002,7
834102,4
834394,2
834430,7
834633,1
834728,10
834819,1
834862,7
835389,2
835420,10
835424,9
835443,2
835699,10
835797,10
836114,1
836153,10
836361,2
836635,6
836784,8
836789,2
836883,3
836930,6
837064,5
837160,3
837216,4
837232,2
838096,10
838160,2
838273,10
838306,5
838710,6
838795,4
838824,0
839180,7
839218,0
839392,4
839434,9
839435,5
839749,2
839809,0
839966,5
839976,5
840397,5
840439,5
840547,4
840714,7
840791,1
840959,3
841278,7
841324,6
841579,2
841589,9
841848,3
842003,5
842060,10
842100,8
842132,2
842264,7
842555,4
842672,3
842840,1
842856,10
842878,8
843062,6
843134,0
843411,2
843620,3
843648,1
843775,3
843829,2
843841,1
843860,5
843954,9
844008,3
844013,0
844142,0
844159,8
844213,8
844410,4
844445,9
844795,10
844988,6
845129,8
845231,9
845245,7
845454,8
845658,5
845819,5
845889,4
845977,7
846061,2
846062,2
846063,0
846211,3
846368,10
846681,4
846792,0
846852,5
847036,0
847138,3
847176,1
847185,3
847225,4
847388,8
847400,10
847495,5
847756,5
847788,5
848211,1
848685,3
848796,10
849395,4
849489,0
849491,0
850017,5
850179,5
850209,0
850248,5
850256,10
850466,5
850505,6
850612,8
850798,4
850816,7
851179,3
851355,2
851372,0
851733,0
851907,1
851925,4
852016,0
852194,6
852680,6
852725,4
852761,8
852934,3
853022,5
853144,0
853161,5
853356,4
853587,7
853654,3
853948,8
854178,4
854213,7
854259,5
854270,2
854443,5
854466,1
854563,7
854951,3
855434,1
855932,9
855956,5
855991,6
856055,5
856151,3
856420,0
856450,3
856540,2
856716,8
856736,3
856901,3
856906,2
857007,7
857049,7
857317,2
857561,5
857618,3
857680,8
857852,5
857905,10
857913,5
858077,1
858159,9
858219,7
858309,10
858588,6
858682,6
858884,7
858898,9
858957,3
859202,8
859251,2
859440,6
859520,8
859671,6
859739,2
859763,7
859834,5
859859,6
859979,1
860007,9
860027,4
860421,1
860608,1
860715,0
860747,4
860753,10
861183,6
861633,5
861670,8
861746,5
862326,9
862478,4
862720,1
862730,3
862772,2
862856,3
862871,2
862880,1
863025,2
863050,0
863074,1
863078,8
863129,7
863264,8
863520,10
863772,7
863830,3
864004,5
864321,4
864424,8
864506,5
864507,6
864509,6
864710,10
864943,2
864958,3
865014,1
865235,5
865300,1
865340,7
865472,4
865489,8
866189,1
866264,8
866306,8
866428,5
866481,6
866512,0
866654,4
866672,5
866806,0
867198,3
867408,3
867480,0
867777,5
867778,8
867832,3
867851,7
868182,8
868669,1
868670,3
868821,10
868881,7
869216,9
869268,8
869299,3
869471,2
869565,4
869597,10
869604,5
869672,5
869871,8
869897,3
870163,1
870190,8
870373,4
870399,6
870594,3
870701,3
870714,9
870808,3
870832,7
870885,5
870970,1
870975,7
871132,4
871315,0
871719,10
871759,5
872272,1
872639,9
872838,2
872904,2
873029,9
873217,10
873220,5
873367,0
873513,2
873577,6
873622,5
873637,2
873638,8
873756,7
873834,7
874108,5
874264,2
874299,7
874442,10
874527,3
874597,0
874742,0
875090,3
875363,6
875369,6
875400,9
875460,10
875774,9
876010,8
876277,8
876301,3
876366,4
876450,1
876509,6
876786,5
876845,2
876945,9
877164,7
877198,8
877806,0
877845,6
877868,0
878074,8
878403,3
878557,8
878592,8
878710,4
878719,7
878990,9
879044,2
879096,1
879217,6
879310,6
879311,1
879335,6
879371,2
879443,7
879489,7
879753,0
879794,7
879929,9
880035,2
880206,5
880415,8
880423,5
880657,5
880672,5
880744,6
880758,5
880828,7
881005,4
881046,10
881102,4
881395,0
881406,1
881629,10
881656,8
881658,10
881732,3
881796,7
882016,8
882555,6
882559,1
882575,0
882872,9
883260,2
883301,9
883465,9
883512,9
883765,10
883875,9
883965,4
884031,7
884239,1
884306,1
884323,8
884344,9
884424,0
884749,4
884751,1
885036,9
885277,2
885351,1
885375,2
885503,2
885612,8
885973,6
885988,2
886007,0
886088,1
886149,2
886399,2
886563,2
886673,0
886957,7
886960,3
887033,1
887431,10
887658,8
887735,10
887902,8
888334,5
888421,7
888749,7
889142,9
889164,2
889465,4
889695,6
889803,10
890166,9
890577,4
890904,0
891024,6
891276,7
891898,10
891951,0
892024,1
892130,5
892159,6
892239,1
892449,8
892481,6
893194,5
893203,4
893397,2
893407,3
893434,8
893515,5
893864,3
894066,9
894234,3
894653,2
894714,5
894752,10
895258,5
895299,4
895651,7
895709,7
895849,5
895876,10
895878,3
895954,5
896023,8
896071,1
896440,8
896517,5
896833,1
896966,3
896988,4
896994,10
897031,6
897122,7
897169,2
897242,4
897448,1
897469,10
897470,10
897672,7
898099,3
898432,5
898688,7
899110,6
899205,3
899813,10
900073,9
900153,9
900238,7
900262,4
900368,3
900598,0
900736,5
900869,3
901162,10
901189,3
901344,0
901471,4
901617,8
901660,7
901859,4
901925,0
902273,0
902400,3
902606,1
902680,7
902728,2
903083,4
903154,9
903207,10
903280,2
903447,4
903586,4
903776,7
904112,3
904199,3
904448,2
904709,0
904710,0
904841,6
904848,10
904965,5
905126,4
905573,2
905795,8
905903,3
906186,1
906293,8
906380,2
906446,9
906452,0
906603,8
906729,9
906932,1
906949,9
907411,5
908011,9
908540,10
908799,7
908921,3
908945,8
908949,6
909265,8
909494,7
909602,10
909846,3
909964,9
909988,6
910050,10
910503,3
910614,0
910902,8
911012,9
911190,1
911274,3
911285,8
911364,7
911557,0
911625,2
912155,8
912183,7
912392,4
912690,8
912723,5
912833,8
913047,2
913231,2
913482,7
913537,10
913577,0
913650,0
914040,0
914140,1
914302,6
914364,0
914366,8
914369,5
914665,2
914695,4
914739,9
914911,3
915025,4
915051,8
915068,5
915242,3
915251,6
915386,4
915519,8
915587,1
915686,2
915912,9
915929,4
916496,1
916497,8
916537,6
916594,7
916616,8
916688,5
916763,1
917307,4
917321,9
917356,1
917479,8
917490,9
917589,10
917610,4
917655,6
917902,0
918141,6
918151,0
918177,4
918262,6
918279,0
918377,3
918418,2
918460,1
918483,4
918496,3
918507,6
918652,5
918674,5
918843,5
918898,0
918956,6
919340,1
919513,8
919539,7
919653,7
919690,2
919703,10
919741,10
919775,7
919794,4
919970,6
920119,0
920331,5
920336,9
920343,6
920648,4
920718,10
920788,2
920970,10
921053,8
921266,1
921700,7
921736,1
921763,5
921805,1
921809,4
922011,6
922208,1
922381,2
922776,10
923609,9
923974,4
924040,7
924110,3
924197,10
924240,8
924266,7
924510,3
924564,0
924680,10
924872,0
925027,9
925267,7
925289,5
925498,9
925661,9
925827,5
925850,2
926670,10
926865,2
926941,10
926943,10
927121,8
927295,10
927352,6
927355,3
927454,6
927614,9
927620,5
927913,5
927941,4
928177,3
928186,4
928241,3
928295,10
928307,10
928449,8
928546,5
928622,0
928761,7
928995,10
929006,1
929051,10
929105,1
929488,5
929758,6
929978,10
929980,3
930101,3
930236,5
930321,7
930407,2
930480,9
930757,0
930798,7
930917,7
931016,2
931567,9
931639,3
931832,5
931913,2
931986,4
932127,5
932167,1
932369,2
932487,5
932508,0
932609,0
933111,6
933538,3
933560,6
933607,10
933725,0
933843,9
933917,6
933956,9
934011,3
934472,3
934561,7
934565,0
934696,3
934780,8
934963,8
935657,1
935670,7
935831,1
936063,0
936151,10
936200,1
936290,4
936521,2
936568,10
936702,1
936777,9
936784,8
936792,7
936823,7
936852,6
936963,8
937019,0
937141,3
937155,1
937164,8
937245,1
937386,0
937466,5
937486,6
937724,2
937874,7
937897,7
938062,1
938291,3
938303,3
938330,0
938472,10
938602,3
938631,5
938700,10
938879,9
938938,8
939244,1
939484,4
939506,6
939787,2
939812,1
940229,7
940345,5
940364,7
940378,10
940570,7
940631,0
940727,8
940787,2
940810,5
941219,9
941288,8
941595,9
941640,5
941732,8
942285,8
942361,0
942487,10
942539,0
942673,3
943057,10
943066,7
943159,2
943315,9
943472,10
943533,5
943559,6
943708,2
943998,6
944610,0
944682,10
945008,6
945220,0
945417,2
945427,1
945457,0
945588,10
945654,0
945788,4
945801,0
946016,5
946084,3
946332,8
946403,9
946466,2
946807,3
946849,1
946908,2
947012,1
947083,10
947133,2
947265,4
947389,4
947420,8
947779,7
947793,7
948101,2
948167,6
948307,6
948503,3
948509,2
948542,6
948675,7
948757,2
948783,10
948936,6
949075,2
949115,2
949219,0
949315,10
949435,9
949717,10
949793,10
949805,1
949875,3
949978,6
950145,4
950396,10
950940,7
951069,3
951345,0
951355,7
951373,1
951521,2
951695,3
952049,10
952127,5
952206,3
952284,5
952435,6
952536,8
952842,2
952889,9
952899,6
953045,6
953065,9
953098,8
953216,8
953318,1
953573,1
953745,3
953759,7
953828,3
953851,4
954594,3
954649,6
954854,0
954866,1
954939,1
955138,3
955299,0
955362,7
955583,2
955597,3
955639,8
955763,9
955974,7
955998,8
956100,7
956101,3
956105,4
956217,1
956254,3
956462,6
957067,10
957072,8
957075,10
958640,0
958681,3
958789,8
958924,3
958926,0
959066,4
959477,9
959659,7
959997,7
960037,1
960104,2
960183,6
960211,1
960266,5
961083,10
961179,8
961348,3
961420,2
961433,1
961898,6
961921,7
961994,3
961998,4
962301,2
962355,3
962368,5
962421,10
962533,6
962554,1
962568,2
962642,9
962860,6
962937,8
962947,3
962965,9
963008,7
963014,7
963315,1
963369,6
963504,10
963711,5
963903,9
964154,4
964204,5
964297,3
964366,0
964451,4
964468,6
964689,3
964815,5
964919,2
964984,4
965107,4
965393,5
965527,3
965624,1
965799,10
966001,6
966039,4
966131,6
966251,4
966567,2
966582,6
966613,7
966798,8
966878,4
967019,3
967230,9
967309,8
967341,0
967398,7
967618,0
967945,10
967996,0
968109,2
968198,1
968289,2
968841,8
968962,6
969070,4
969130,8
969314,7
969341,9
969387,3
969677,8
969700,3
969857,2
969935,8
969985,1
970033,1
970050,0
970181,7
970202,4
970643,8
970682,4
970949,5
970966,5
971338,1
971381,6
971421,0
971441,3
971688,8
971850,10
972183,3
972261,0
972273,4
972372,6
972399,10
972526,2
972657,6
972982,8
973022,10
973050,1
973476,8
973480,6
973526,10
973560,4
973847,2
973922,6
974225,1
974377,1
974410,10
974435,9
974547,7
974627,8
974940,3
975010,6
975591,9
975702,4
975936,3
975944,7
975994,8
976301,1
976351,3
976491,9
976556,3
976807,3
976924,1
976986,5
977542,10
977659,2
977758,2
977821,1
977854,0
977997,2
978445,0
978892,2
978948,4
978951,10
979406,1
979464,5
979671,0
979801,1
980034,7
980099,4
980318,0
980591,7
980638,2
980734,8
980861,8
981111,6
981137,5
981169,3
981311,0
981666,1
981697,2
981786,4
981887,0
981893,7
981961,6
982136,1
982197,4
982416,4
982463,10
982519,5
982550,3
982572,8
982621,0
982625,3
982742,6
982896,5
982904,5
983027,0
983254,2
983276,10
983355,7
983512,8
983796,4
983917,10
984053,6
984196,8
984373,7
984647,3
984918,6
985031,5
985033,1
985176,0
985288,3
985326,2
985372,5
985388,8
985561,6
985602,10
985604,9
985715,0
985891,8
985892,1
986031,3
986053,5
986179,1
986319,7
986685,0
986777,7
986865,10
987051,10
987054,4
987442,9
987470,0
987533,9
987536,6
987633,1
987691,0
988160,5
988237,6
988362,0
988425,3
988803,6
988822,3
988883,10
989034,9
989189,10
989266,0
989320,7
989327,2
989405,8
989433,3
989451,1
989501,2
989741,6
989912,8
990062,7
990294,1
990381,6
990557,1
990591,9
990776,5
991085,0
991145,9
991206,3
991245,5
991348,1
991433,7
991459,8
991520,4
991561,7
991777,8
992399,6
992405,6
992463,1
992542,8
992898,1
993036,7
993204,5
993320,5
993535,6
993605,8
993827,7
994202,4
994213,5
994319,3
994724,4
994986,8
995076,1
995081,0
995241,5
995281,0
995578,1
995696,3
995794,2
995883,10
